TweetTime,Tweet,Location,FollowersCount,FriendsCount,ListedCount,FavouritesCount,StatusesCount,UserCreatedAt,Lang
Wed Sep 17 22:51:53 +0000 2014,"b'RT @bhakthi: ""May your choices reflect your hopes, not your fears"", Scottish woman on the radio quoting Mandela makes me tear up. #indyref \\u2026'","Nashville, TN",250,550,13,9738,21411,Mon Nov 30 20:49:48 +0000 2009,en
Wed Sep 17 22:51:53 +0000 2014,b'Tomorrow will be a #Gamechanger for #Scotland #indyref',Lake District England,4759,4867,224,13496,41600,Wed Mar 04 10:50:22 +0000 2009,en
Wed Sep 17 22:51:51 +0000 2014,"b""RT @SkintLondon: Salmond wants more 'social justice'. Quick fact, homosexuality was decriminalised in England &amp; Wales in 1967, not in #Scot\\u2026""",London,744,572,23,3061,6609,Tue Jan 27 10:30:10 +0000 2009,en
Wed Sep 17 22:51:45 +0000 2014,"b'@iain500 #Scotland would fix inequality by spending more on education, elderly care, and healthcare. A #Voteyes for a free society. #indyref'","British Columbia, Canada",2532,3592,111,10187,52077,Sun Sep 09 21:22:16 +0000 2012,en
Wed Sep 17 22:51:44 +0000 2014,"b""Spain's Catalans, Belgium's Flanders and Canada's Qu\\xe9bequois! #Scotland #Independence #Referendum""","Sønderborg, Danmark",329,185,11,2021,29203,Thu Jul 02 01:58:43 +0000 2009,en
Wed Sep 17 22:51:36 +0000 2014,"b'RT @GeoSpeakNation: MT @APHumanGeog Possible lessons for #Scotland? ""The Newest Countries in the world"" http://t.co/NZWsBZGUQJ thanks for t\\u2026'","MacArthur HS, Levittown, NY",142,260,5,1980,5036,Thu Nov 21 22:12:42 +0000 2013,en
Wed Sep 17 22:51:35 +0000 2014,b'Funny! The end of neoliberalism? Why #Scottish independence could save the world http://t.co/uXG2s2r9Q7 #ScotlandDecides #scotland #UK',Western Sahara,4763,4220,170,17941,34800,Sun Apr 03 23:39:27 +0000 2011,en
Wed Sep 17 22:51:33 +0000 2014,b'RT @JohnJHigginsEsq: Tis far better to dare...#Archangels #Angels #Dominion #Spiritchat #Scotland #Paranormal #amwriting #Readers http://t.\\u2026',"Lancaster, CA",31359,12927,1767,1679,207930,Fri Feb 15 06:47:12 +0000 2013,en
Wed Sep 17 22:51:32 +0000 2014,"b""#Scotland it's your decision...but please don't leave us this way: http://t.co/1sTOPtogcm we can do better I promise #indyref""",Bristol,822,1124,14,4564,4356,Fri Apr 13 14:33:20 +0000 2012,en
Wed Sep 17 22:51:31 +0000 2014,b'RT @jamlang22: Want to get a feeling for what everyone is voting so RT for YES or FAV for NO. #scotland',Pittodrie,381,966,2,1619,8979,Sun Jun 12 14:36:31 +0000 2011,en
Wed Sep 17 22:51:31 +0000 2014,b'To all my Family in #Scotland I send my love and wish you the best on the big day tomorrow. Either way the future is bright. #IndyRef',Winnipeg,789,1250,10,3184,4971,Tue Sep 14 08:15:04 +0000 2010,en
Wed Sep 17 22:51:29 +0000 2014,"b'Check out ""For A\'That"" on Vimeo http://t.co/M2wvuJecWX #Vimeo #scotland #animation #inspiration #aftereffects #referendum #society'",Edinburgh ,173,219,5,104,118,Sat Oct 01 21:13:57 +0000 2011,en
Wed Sep 17 22:51:29 +0000 2014,"b'They can take our lives, but they will never take our FREEDOM!!!!!\\n  #Scotland #ScotlandDecides #scottishindependence'",Live to cook-cook to Live ,24,131,1,260,409,Thu Mar 10 15:23:27 +0000 2011,en
Wed Sep 17 22:51:24 +0000 2014,b'@KitKoul #Freedom\\n#Scotland\\n#Murcia',,0,1,0,0,2,Wed Sep 17 22:48:45 +0000 2014,en
Wed Sep 17 22:51:23 +0000 2014,"b'For me, #Scotland is the motherland. I hope whatever happens that it works out well in the end. #ScotlandDecides #ScotlandIndependence'","Durham, NC",2578,215,73,236,25324,Mon Jan 30 17:20:20 +0000 2012,en
Wed Sep 17 22:51:22 +0000 2014,"b""Blog: What #Scotland's independence vote tomorrow - &amp; the UKIP - could mean for science  http://t.co/sExJpxt05U -- #ScotlandDecides #science""","Solingen, Germany",5513,4098,387,32,149766,Wed Mar 24 08:53:59 +0000 2010,en
Wed Sep 17 22:51:22 +0000 2014,b'RT @MatteoBaroncin1: #voteYES #Scozia #Scotland #Indipendence #freescotland #18september #yes #free #scoziaindipendente',"Toscana, Italia",10772,11647,268,59404,97766,Sun Aug 14 06:54:53 +0000 2011,it
Wed Sep 17 22:51:17 +0000 2014,b'#ScotlandDecides #ScottishReferendum Acc to #Salmond an independent #Scotland would be super rich with no poverty at all.',"Dorset, UK",1762,2151,76,5,9906,Tue Apr 26 22:29:32 +0000 2011,en
Wed Sep 17 22:51:16 +0000 2014,"b""What an incredible campaign to work on with our team at @YesScotland It's now over to you, the people of #Scotland #Letsdothis #VoteYes :-)""",Edinburgh | London | New York,6995,1657,63,15204,10750,Wed Jul 22 12:22:09 +0000 2009,en
Wed Sep 17 22:51:14 +0000 2014,"b'Fuck the gammon #referendum for #recognition, I want the referendum #Scotland is having!'",Uranus,2223,1447,100,14827,36874,Wed Oct 08 07:45:27 +0000 2008,en
Wed Sep 17 22:51:14 +0000 2014,b'If #Scotland does #voteyes how long till we destabilise them and invade them for oil? #indyref',,271,180,15,839,13513,Sun Aug 23 14:13:22 +0000 2009,en
Wed Sep 17 22:51:13 +0000 2014,b'You know what to do #scotland #indyref #vote #VoteYes #VoteYesScotland #YesScotland #Yes http://t.co/YDOfS3kpWM',,351,764,3,3020,10387,Thu Sep 22 00:11:15 +0000 2011,en
Wed Sep 17 22:51:13 +0000 2014,b'RT @TheWeeSessions: #yesscotland #indyref #scotland #voteyes #yesbecause @citizentommy http://t.co/oZhBJZTozw',Scotland,389,617,2,21108,10397,Mon Mar 21 17:39:18 +0000 2011,en
Wed Sep 17 22:51:11 +0000 2014,b'#scotland #referendum #scottish #glasgow #politics http://t.co/vZbFLdoK4v',Glasgow,325,965,13,113,398,Mon May 09 16:24:47 +0000 2011,en
Wed Sep 17 22:51:10 +0000 2014,b'If #Scotland can leave Great Britain should US states be able to petition for secession',,230,171,20,4547,28269,Wed Dec 10 16:24:54 +0000 2008,en
Wed Sep 17 22:51:10 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',,119,137,67,9921,14743,Fri Dec 07 00:26:15 +0000 2012,en
Wed Sep 17 22:51:09 +0000 2014,"b""@katiecouric @YahooNews What's your take, @katiecouric @OKnox #Scotland #dotheyhavetheinfrastructure""",,1377,138,95,31918,8678,Tue Mar 04 14:39:58 +0000 2008,en
Wed Sep 17 22:51:02 +0000 2014,"b'It must be so exhilarating to be in #Scotland-anticipation thick as haggis, whether you will vote yes or no. #Scotland'","Montclair, NJ & NYC",6723,6931,282,93281,89083,Sun Mar 01 05:51:51 +0000 2009,en
Wed Sep 17 22:51:01 +0000 2014,"b'#scotland I hope for a good showing for the vote and that the will of the people wins out, whatever way it goes.  The decision is tough!'","vancouver, bc",132,458,2,108,1515,Mon Jun 03 21:41:17 +0000 2013,en
Wed Sep 17 22:50:56 +0000 2014,"b""RT @SkintLondon: Salmond wants more 'social justice'. Quick fact, homosexuality was decriminalised in England &amp; Wales in 1967, not in #Scot\\u2026""",,190,397,2,929,2837,Tue Nov 16 04:13:31 +0000 2010,en
Wed Sep 17 22:50:56 +0000 2014,b'@itvnews B4 walls come down: PEOPLE OF SCOTLAND v Westminster Politicians = VOTE YES YES YES\\n#Scotland #scottishindependence',"Dublin/Laois, Ireland.",1643,3196,57,14590,23514,Fri Jan 27 18:34:59 +0000 2012,en
Wed Sep 17 22:50:55 +0000 2014,b'Tax Implications of Scottish Independence #Scotland #Taxes https://t.co/DVykID500U',,155,5,16,15,75,Thu Mar 13 17:04:17 +0000 2014,en
Wed Sep 17 22:50:55 +0000 2014,b'@citizentommy @beforethestars #Austerity #awake #indyref #ScotlandDecides #Scotland #ScotlandIndependence',"England, United Kingdom",610,400,109,23494,74554,Thu Dec 01 01:30:07 +0000 2011,en
Wed Sep 17 22:50:54 +0000 2014,b'RT @TheWeeSessions: #yesscotland #indyref #scotland #voteyes #yesbecause @AlexSalmond http://t.co/xyIcrN7RiZ',Glasgow,3861,4709,120,21324,111920,Sun Aug 19 21:58:18 +0000 2012,en
Wed Sep 17 22:50:52 +0000 2014,b'RT @katiecouric: What you need to know about the Scottish Independence Referendum Bill. http://t.co/RKJGA40Nxq #Scotland #indyref #NowIGetI\\u2026',SoCal,94,1246,12,2,3302,Wed Dec 25 08:03:04 +0000 2013,en
Wed Sep 17 22:50:49 +0000 2014,"b""RT @OfficialAnasSCO: Here's one final chance to read my declaration for supporting a Yes vote. http://t.co/gFOYfVrODM #IndyRef #Scotland""",Scotland,2137,1248,84,10480,28533,Wed Jul 09 10:54:47 +0000 2008,en
Wed Sep 17 22:50:48 +0000 2014,b'RT @JohnJHigginsEsq: Tis far better to dare...#Archangels #Angels #Dominion #Spiritchat #Scotland #Paranormal #amwriting #Readers http://t.\\u2026',Jersey City,10076,5378,1227,22025,273183,Sun Aug 21 17:44:11 +0000 2011,en
Wed Sep 17 22:50:47 +0000 2014,b'#Scotland Vote No. I really CBA to bring my passport every time i cross the border!',"Newcastle Upon Tyne, England",238,730,16,7928,10038,Thu May 02 16:31:36 +0000 2013,en
Wed Sep 17 22:50:42 +0000 2014,b'#voteYES #Scozia #Scotland #Indipendence #freescotland #18september #yes #free #scoziaindipendente',"Roma, Lazio",139,828,7,671,2053,Fri Aug 12 21:05:43 +0000 2011,it
Wed Sep 17 22:50:37 +0000 2014,"b'Whatever #Scotland decides, they have been a great example of civility &amp; modernity in their debate. Wish Middle East could one day follow.'","Washington, DC",60838,1997,1456,4464,32366,Mon May 25 13:50:07 +0000 2009,en
Wed Sep 17 22:50:37 +0000 2014,"b'Forget Cameron or Salmond the BEST speech all week by a mile came fr a proud Scotsman, Gordon Brown #Scotland http://t.co/4qfSeKs7qO'",on board my Corbin 39 Sailboat,5486,296,62,209,14277,Fri Mar 23 23:59:15 +0000 2012,en
Wed Sep 17 22:50:35 +0000 2014,b'RT @katiecouric: What you need to know about the Scottish Independence Referendum Bill. http://t.co/RKJGA40Nxq #Scotland #indyref #NowIGetI\\u2026',,1377,138,95,31918,8678,Tue Mar 04 14:39:58 +0000 2008,en
Wed Sep 17 22:50:35 +0000 2014,"b'If #Scotland vote for independence, Gaelic will become their National Language. What about their currency, will they adopt Rupee?'",YouTube,461,2100,26,11565,14331,Sun Mar 07 12:58:43 +0000 2010,en
Wed Sep 17 22:50:33 +0000 2014,b'Today #Scotland can decide its future. We want the same in #Catalonia\\n#ScotlandDecides #YesScotland #CatalansWithScotlandYes\\nGood luck!',"#Barcelona, #Catalunya",202,486,1,464,1392,Sun Sep 11 14:18:51 +0000 2011,ca
Wed Sep 17 22:50:29 +0000 2014,b'@iain500 A yes vote. Inequality in #England has spiraled out of control. #Scotland wants a free and fair society. #VoteYes #indyref',"British Columbia, Canada",2532,3592,111,10187,52077,Sun Sep 09 21:22:16 +0000 2012,en
Wed Sep 17 22:50:28 +0000 2014,"b'""@_AndNorth_: Check out @dwell in their feature about Field and Supply!  http://t.co/nHjyHP8rak http://t.co/nt3ftsVPLj"" #Scotland #RobFord'","Clifton Park, NY",421,415,37,4517,4899,Sat May 14 13:17:27 +0000 2011,en
Wed Sep 17 22:50:27 +0000 2014,"b'RT @WilliamsJon: #Scotland #indyref poll-of-polls going into final 24 hours: 49% for, 51% against. Going to be heart stopping 48 hours http\\u2026'","New York, NY",4261,2185,60,10036,35325,Thu Nov 07 19:09:27 +0000 2013,en
Wed Sep 17 22:50:25 +0000 2014,"b""RT @SergioCasci: He won't like Friday...  #VoteYes #indyref #Scotland @YesScotland #referendum @WingsScotland @AyeTalks @ItalianScots http:\\u2026""",,426,1163,4,4033,2100,Thu Apr 18 17:18:37 +0000 2013,en
Wed Sep 17 22:50:20 +0000 2014,b'#ScotlandDecides Acc to the #Salmond gang and independedent #Scotland would be paradise on earth.',"Dorset, UK",1762,2151,76,5,9906,Tue Apr 26 22:29:32 +0000 2011,en
Wed Sep 17 22:50:17 +0000 2014,b'Go on... Watch it! You know you want to \\U0001f60f\\U0001f60f #independence #Scotland #voteyes http://t.co/cUQ29RHWaO',,272,151,4,1372,18505,Thu Mar 18 01:06:25 +0000 2010,en
Wed Sep 17 22:50:14 +0000 2014,b'\\U0001f602\\U0001f602\\U0001f602 #Scotland #England #ScotlandDecides say #No http://t.co/RnAyalFMw1',No where ,1202,2269,33,4179,28257,Thu Apr 30 18:08:24 +0000 2009,en
Wed Sep 17 22:50:14 +0000 2014,"b'RT @rockgod1970: Whatever the result, almost half of #Scotland are going to be bitter, pissed off &amp; disappointed on Friday - which would be\\u2026'",canadian-birds-lr2,252,401,6,84,8888,Tue Feb 04 21:12:41 +0000 2014,en
Wed Sep 17 22:50:12 +0000 2014,"b'RT @MhicPhoto: #Catalonia &amp; #Scotland together in George Square, Glasgow on the eve of #indyref http://t.co/iUBAyiBKTJ'",Tarragona - Catalunya,2110,3142,40,55165,62162,Mon Oct 24 18:41:03 +0000 2011,ca
Wed Sep 17 22:50:09 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'","Bedfordshire, United Kingdom",5808,5522,132,14502,37647,Fri May 10 19:00:52 +0000 2013,en
Wed Sep 17 22:50:08 +0000 2014,b'Did you know parts of #Gloucestershire in western England are nearer #Scotland than Cornwall? #IndyRef trivia #R4Today',"Sussex, Berkshire, London",1065,62,102,11901,58894,Sat Mar 12 01:17:10 +0000 2011,en
Wed Sep 17 22:50:05 +0000 2014,"b'alan Hansen once said you win nothing with kids .. well , with 16 year olds voting on independence in #Scotland he may eat his words .again.'","sherborne,dorset",70,112,9,84,1632,Thu Nov 08 00:48:20 +0000 2012,en
Wed Sep 17 22:50:02 +0000 2014,b'I for one shall welcome our new Federal United Kingdom and Ulster Parliament overlords. #scotland #FUKUP',,140,597,9,30,2780,Wed May 20 20:50:46 +0000 2009,en
Wed Sep 17 22:50:01 +0000 2014,b'RT @lisa_alba: @gogab4jean YES YES YES! ~&gt;A #Public #Bank #Option for #Scotland http://t.co/J4jtxyocsy \\u2026',Earth - Just Like You !,4552,5319,215,38117,83630,Tue Jan 24 02:22:36 +0000 2012,en
Wed Sep 17 22:49:59 +0000 2014,b'RT @SDoughtyMP: Simply #BetterTogether #LabourNo at birthplace of @UKLabour @scottishlabour J Keir Hardie #Wales #Scotland #England http://\\u2026',London.Lives: SW19. Work: SW1.,5459,5303,88,23231,12608,Tue Jan 08 04:15:13 +0000 2013,en
Wed Sep 17 22:49:58 +0000 2014,b'Scotland. Make the RIGHT decision. #VoteNo #Scotland #indyref',,437,69,5,7877,19562,Tue Jul 15 18:23:28 +0000 2014,en
Wed Sep 17 22:49:56 +0000 2014,"b'@elementalPaul Something better come soon. Or London and the City will devour everything we cherish. Whatever the result, I envy #Scotland'",Cymru/Wales - Annwn,841,1822,52,34771,32067,Wed Jul 31 18:14:48 +0000 2013,en
Wed Sep 17 22:49:56 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",United Kingdom & California,154,995,9,2347,20394,Fri Jun 26 17:26:35 +0000 2009,en
Wed Sep 17 22:49:53 +0000 2014,"b'London based UK media on #Scotland, ""the independence vote a quarrel in a faraway country between people of whom we know nothing.""'","Thessaloniki, Greece",11756,1776,635,1706,166813,Wed Nov 14 20:10:09 +0000 2007,en
Wed Sep 17 22:49:51 +0000 2014,b'#Scotland the moment is yours. This is a historic opportunity. Take this chance and grasp it with both hands. #SaorAlba',"Nashville, TN",250,550,13,9738,21411,Mon Nov 30 20:49:48 +0000 2009,en
Wed Sep 17 22:49:50 +0000 2014,"b'United we stand, divided we fall #Scotland BetterTogether #VoteNo http://t.co/7xAxGXG5RI'",Edinburgh,1156,2912,25,8957,14219,Thu Jul 07 12:04:08 +0000 2011,en
Wed Sep 17 22:49:43 +0000 2014,"b""@itvnews Quote 'PEOPLE OF SCOTLAND v Westminster Politicians = VOTE YES YES YES'\\n#Scotland #scottishindependence""","Dublin/Laois, Ireland.",1643,3196,57,14590,23514,Fri Jan 27 18:34:59 +0000 2012,en
Wed Sep 17 22:49:42 +0000 2014,"b""RT @_cypherpunks_: Here's every country that has declared independence from the U.K. - http://t.co/rVWkQR4Igf (jpg) #Scotland http://t.co/h\\u2026""",,10,93,2,177,636,Mon Mar 24 15:33:01 +0000 2014,en-gb
Wed Sep 17 22:49:41 +0000 2014,b'\\u25b6 AYE! ALBA GU BRATH=ERIN GO BRAGH #SCOTLAND \\n#indyref #scottishindependence\\n#albagubrath #alexsalmond http://t.co/SL7Hvm6Rhv',EUROPE,743,1691,10,736,6890,Wed Mar 27 00:17:13 +0000 2013,da
Wed Sep 17 22:49:36 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',,5807,715,562,211,286877,Sun May 15 19:35:53 +0000 2011,en
Wed Sep 17 22:49:30 +0000 2014,"b""RT @ScottieMcClue: #indyref This Is The Only Reason Behind The No. Tomorrow #VoteYesScotland Let's Do This Let #Scotland Flourish http://t.\\u2026""",,1253,1244,26,8908,24405,Sat Jul 18 16:39:45 +0000 2009,en
Wed Sep 17 22:49:29 +0000 2014,b'RT @Haggis_UK: Browns war cry for the union...a MUST watch before voting http://t.co/7NiPsk6mLO #voteyes #voteno #Scotland #nothanks',"OnTAYrio, Canada",1204,1021,67,4326,15050,Mon Feb 10 18:11:50 +0000 2014,en
Wed Sep 17 22:49:26 +0000 2014,b'RT @kath_lewis: That was some speech by Gordon Brown today! #scotland #indyref #staytogether http://t.co/f04jdYstfr',"Glasgow, Scotland, UK",532,1802,11,1838,14710,Tue Sep 11 18:10:51 +0000 2012,en
Wed Sep 17 22:49:21 +0000 2014,b'I really do hope that #Scotland decides to remain united with the rest of us. We are a family of countries that will be greatest united.',London,428,988,0,1,22,Fri Jun 20 19:58:08 +0000 2014,en
Wed Sep 17 22:49:20 +0000 2014,"b""Let's get behind Gordon Brown \\u2014 the guy whose fucked up not only #scotland, but all of the uk for decades #indyref""",,498,426,22,1757,5468,Wed Oct 17 23:50:49 +0000 2007,en
Wed Sep 17 22:49:18 +0000 2014,b'#scotland will reject independence but only just says biggest poll so far  http://t.co/WSPMPg3vUu #YouGov',"San Fernando Valley, Calif",1945,1382,327,0,453839,Sun Apr 10 15:57:28 +0000 2011,en
Wed Sep 17 22:49:17 +0000 2014,"b""I'm for political cleansing in #Scotland. Labor followers move up there. Conservatives move south. Everyone else gets put in refugee camps.""","Hell's Kitchen, Paris, Beirut",584,159,12,230,5029,Sun Aug 03 03:27:31 +0000 2008,en
Wed Sep 17 22:49:11 +0000 2014,"b""If #Scotland goes, #Wales is going to be like the one person left at a rubbish party who can't leave cos they feel too sorry for the host.""","Western Spiral Arm, Milky Way",204,661,7,19196,8917,Sun Nov 20 17:05:17 +0000 2011,en
Wed Sep 17 22:49:10 +0000 2014,b'Live George Square Now: http://t.co/F1fomfSZR9 #glasgow #scotland #voteyes @chunkymark  @NickyAACampbell   @JohannLamont',,392,468,3,1740,3415,Sun Sep 14 14:01:50 +0000 2014,en
Wed Sep 17 22:49:09 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'","Scotland, United Kingdom",882,1660,43,6640,32174,Sat Sep 25 21:27:51 +0000 2010,en
Wed Sep 17 22:49:09 +0000 2014,b'RT @WebsterGTarpley: #CIA #MI6 push #ministates #microstates #rumpstates #failedstates #secession #partition #subdivision #balkanization #S\\u2026',USA ,854,278,167,129253,144029,Fri Mar 04 21:57:39 +0000 2011,en
Wed Sep 17 22:49:08 +0000 2014,b'Carmichael #Shetland may reconsider its place in #Scotland after #yes vote http://t.co/5JAa0c9Xpd #indyref #Scotland #p2 #tcot #independence',"global citizen, for public control",772,2089,115,28667,33639,Mon Aug 16 03:06:29 +0000 2010,en
Wed Sep 17 22:49:01 +0000 2014,b'##VoteNo #scottishindependence #indyref #BetterTogether #ScotlandDecides #Scotland #DontBelieveTheSNPLies http://t.co/lZUfRhRJbv',,205,879,6,9095,5947,Sat Jan 14 17:23:09 +0000 2012,en
Wed Sep 17 22:48:58 +0000 2014,b'RT @chiara_amt: Rt@marcobardazzi Bella e con il senso della Storia la prima pagina di domani del @Telegraph http://t.co/lD12ZIvOPK #Scotlan\\u2026',,790,2127,39,83728,32906,Sun Feb 14 17:59:11 +0000 2010,it
Wed Sep 17 22:48:58 +0000 2014,b'RT @RebeccaLock22: I really hope #Scotland makes the right choice.... Vote No... I think it will be hugely sad to part our ways #UnitedKing\\u2026',London,1620,1149,33,8039,38292,Sat Apr 24 17:47:02 +0000 2010,es
Wed Sep 17 22:48:55 +0000 2014,"b""RT @Sara__Firth: 'And I'll be in #Scotland afore ye;'.... Crowd in #Glasgow roars along to\\nBonnie Banks O' Loch Lomond #Indyref http://t.co\\u2026""",Sinister Fringes North Kildare,4689,4089,79,67960,95674,Wed Aug 28 09:23:09 +0000 2013,en
Wed Sep 17 22:48:53 +0000 2014,b'#yesscotland #indyref #scotland #voteyes #yesbecause @AlexSalmond http://t.co/lzVvpAZG3L',,956,1783,5,274,3576,Thu Apr 24 21:08:58 +0000 2014,en
Wed Sep 17 22:48:51 +0000 2014,b'I really hope #Scotland makes the right choice.... Vote No... I think it will be hugely sad to part our ways #UnitedKingdom \\U0001f1ec\\U0001f1e7',London,6678,866,157,46057,31921,Sun Jul 05 19:54:33 +0000 2009,en
Wed Sep 17 22:48:47 +0000 2014,b'#Scotland faces \\u2018decade of economic decline\\u2019 if it votes yes: The City has issued its final plea to Scottish voters\\u2026 http://t.co/N1P35j4qlF',Sumedang,3376,3471,483,10,440776,Mon May 05 07:15:12 +0000 2014,en
Wed Sep 17 22:48:43 +0000 2014,"b'RT @Juanama88975326: ""@abuzki2: ""@Lairdship: Ohhh so perfect photograph of the Crinan Canal in Argyll #Scotland #photography http://t.co/oL\\u2026'","Phoenix, Arizona",1267,2711,128,5121,14436,Fri Nov 30 18:39:25 +0000 2007,en
Wed Sep 17 22:48:43 +0000 2014,b'@guardiannews #Why the media not reporting if #Scotland leaves they have to reapply the #European Union',london,2511,157,0,5,420,Fri Sep 27 02:28:22 +0000 2013,en-gb
Wed Sep 17 22:48:38 +0000 2014,b'RT @Socialism2014: Time to rise! #Scotland #socialism #EndAusterity build a mass working class resistance @cwiscot #JoinTheSocialists http:\\u2026',"Lagos,Ogun Nigeria.07033697259",1979,2252,15,109,11827,Mon Oct 05 20:20:51 +0000 2009,en
Wed Sep 17 22:48:32 +0000 2014,b'Curious to know whether #Scotland chooses wisely... #ScotlandDecides #indyref #ScottishIndependence',London,160,114,6,817,2488,Sat Oct 01 10:56:19 +0000 2011,en
Wed Sep 17 22:48:29 +0000 2014,b'Should I stay or should I go now... if I say there will be trouble.. if I go there will be double... quite a fitting song #scotland',Leeds ,157,866,3,58,9291,Wed Aug 24 13:54:06 +0000 2011,en
Wed Sep 17 22:48:26 +0000 2014,b'#yesscotland #indyref #scotland #voteyes #yesbecause @AlexSalmond http://t.co/xyIcrN7RiZ',,956,1783,5,274,3576,Thu Apr 24 21:08:58 +0000 2014,en
Wed Sep 17 22:48:25 +0000 2014,b'RT @CloudContact: England seems to be under the impression that #Scotland gives a shit about what they think. http://t.co/BSvY5XG1pb',,45,509,5,2420,8050,Sun Feb 03 05:14:53 +0000 2013,en
Wed Sep 17 22:48:25 +0000 2014,"b""RT @JackNECN: INDEPENDENCE DAY? Scots living in #VT are watching #Scotland 's big vote: http://t.co/IjMCUgG6sS #ScotlandDecides http://t.co\\u2026""",Boston,91597,318,1994,638,218322,Sat Nov 03 04:29:27 +0000 2007,en
Wed Sep 17 22:48:22 +0000 2014,b'RT @AnSionnachFionn: Result of #SkyNewsTonight online poll for #IndyRef in #Scotland + #VoteYes are favourite to win referendum http://t.co\\u2026',Éire,764,752,3,13268,19120,Mon Feb 20 17:58:19 +0000 2012,en
Wed Sep 17 22:48:20 +0000 2014,"b'A boss once said to me ""history is a dead subject"" to which I replied ""you couldn\'t be more wrong"" #Scotland #indyref absolutely proves this'","Leicester, UK",203,198,25,3366,15891,Thu May 22 16:14:06 +0000 2014,en-gb
Wed Sep 17 22:48:19 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",,316,297,72,558,56130,Wed Mar 14 16:19:03 +0000 2012,fr
Wed Sep 17 22:48:18 +0000 2014,b'@CeltiCRab19671 @MarkFrance62 Not long before I am your King Scotland! #VoteBlair #BlairKingOfScotland #indyref #Scotland #ScotlandDecides',"London, New York, Bhagdad",384,1465,3,68,1833,Fri Nov 30 16:59:59 +0000 2012,en
Wed Sep 17 22:48:18 +0000 2014,b'@Independent_ie PEOPLE OF SCOTLAND v Westminster Politicians = VOTE YES\\n#Scotland #scottishindependence',"Dublin/Laois, Ireland.",1643,3196,57,14590,23514,Fri Jan 27 18:34:59 +0000 2012,en
Wed Sep 17 22:48:18 +0000 2014,b'RT @jjnorthbelfast: \\u201c@bhakthi: May your choices reflect your hopes not your fears Scots woman on the radio quoting Mandela makes me tear up\\u2026',Panama,747,1351,24,20799,47382,Sat Oct 29 13:05:38 +0000 2011,en
Wed Sep 17 22:48:17 +0000 2014,b'#Scotland decides tomorrow.\\nGood night and good luck.',,15861,174,313,9114,108472,Mon Jan 23 12:30:45 +0000 2012,fr
Wed Sep 17 22:48:14 +0000 2014,"b""RT @cfmcfc: Edinburgh Castle says 'No' as voters prepares to go to the polls. #Scotland  #indyref http://t.co/d55cumlocC""",London,472,305,11,474,1596,Mon May 21 23:13:28 +0000 2012,en
Wed Sep 17 22:48:11 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",Seattle,202,350,1,2983,4232,Mon Apr 06 16:49:25 +0000 2009,en
Wed Sep 17 22:48:10 +0000 2014,"b""I wonder if #Scotland is romanticizing independence. I don't know anything about their economy, but separation does get idealized.""","Toronto, Ontario",156,665,5,1551,1746,Mon Nov 11 23:22:10 +0000 2013,en
Wed Sep 17 22:48:10 +0000 2014,b'RT @GoogleUK: Follow the #ScottishReferendum with Google \\u2192 http://t.co/IyoxvwjnIu  #IndyRef #Scotland http://t.co/TQlLM8cFy1',Planets of Tweets & Twots ,272,1772,2,12300,13190,Mon Mar 10 18:27:05 +0000 2014,en
Wed Sep 17 22:48:09 +0000 2014,b'@YesScotland \\nCanny Scots see thru the promises of the WallSt wolves in the UK sheeps clothing.\\n#YES we do!\\n#indyref #Scotland',,1369,1742,39,537,12103,Fri Mar 14 10:08:37 +0000 2014,en
Wed Sep 17 22:48:09 +0000 2014,b'RT @EuromaidanPress: MT @UkrProgress: Infographics: differences between the so-called referendum in #Crimea and referendum in #Scotland htt\\u2026',,129,90,26,35147,73876,Mon Mar 10 17:57:37 +0000 2014,en
Wed Sep 17 22:48:07 +0000 2014,"b""RT @ElizabethBangs: Why was the bloke saying he doesn't want border patrols laughed at? Why wouldn't there be borders, and therefore patrol\\u2026""",,897,1040,11,9027,6038,Wed Jun 03 14:53:42 +0000 2009,en
Wed Sep 17 22:48:00 +0000 2014,b'RT @TheWeeSessions: #yesscotland #indyref #scotland #voteyes #yesbecause @citizentommy http://t.co/oZhBJZTozw',Scottish Highlands,975,1005,50,1675,62388,Fri Mar 12 22:08:45 +0000 2010,en
Wed Sep 17 22:47:54 +0000 2014,b'VOTE #Scotland #FREEDOM http://t.co/pLU63ne8e5',🌍,189,363,12,3807,2807,Tue Mar 24 19:51:18 +0000 2009,en
